Unnamed..0,SEG_ID,SEG_START,SEG_END,SEG_DURATION,SEG_NUM_IN_SYLL,SEG_NUM_IN_WORD,SEG_NUM_IN_PHRASE,SEG_NUM_IN_SENTENCE,PREV_SEG_ID,PREV_SEG_DURATION,NEXT_SEG_ID,NEXT_SEG_DURATION,SYLL_ID,SYLL_START,SYLL_END,SYLL_DURATION,SYLL_NUM_IN_WORD,SYLL_NUM_IN_PHRASE,SYLL_NUM_IN_SENTENCE,NUM_OF_SEGS_IN_SYLL,PREV_SYLL_ID,PREV_SYLL_DURATION,NEXT_SYLL_ID,NEXT_SYLL_DURATION,WORD_ID,WORD_SYLL_STRUCTURE,WORD_START,WORD_END,WORD_DURATION,WORD_NUM_IN_PHRASE,WORD_NUM_IN_SENTENCE,NUM_OF_SEGS_IN_WORD,NUM_OF_SYLLS_IN_WORD,PREV_WORD_ID,PREV_WORD_DURATION,NEXT_WORD_ID,NEXT_WORD_DURATION,PHRASE_ID,PHRASE_START,PHRASE_END,PHRASE_DURATION,PHRASE_NUM_IN_SENTENCE,NUM_OF_SEGS_IN_PHRASE,NUM_OF_SYLLS_IN_PHRASE,NUM_OF_WORDS_IN_PHRASE,PHRASE_NUM_IN_SENTENCE.1,PREV_PHRASE_ID,PREV_PHRASE_DURATION,NEXT_PHRASE_ID,NEXT_PHRASE_DURATION,SENTENCE_ID,SENTENCE_START,SENTENCE_END,SENTENCE_DURATION,NUM_OF_SEGS_IN_SENTNENCE,NUM_OF_SYLLS_IN_SENTENCE,NUM_OF_WORDS_IN_SENTENCE,NUM_OF_PHRASES_IN_SENTENCE,PREV_SENTENCE_ID,PREV_SENTENCE_DURATION,NEXT_SENTENCE_ID,NEXT_SENTENCE_DURATION,SPEAKER_ID,FILE_ID,F0_0_ZSCORE,F0_1_ZSCORE,F0_2_ZSCORE,F0_3_ZSCORE,F0_4_ZSCORE,F0_5_ZSCORE,F0_6_ZSCORE,F0_7_ZSCORE,F0_8_ZSCORE,SYLL_POS_IN_WORD,SYLL_POS_IN_PHRASE,SYLL_POS_IN_SENTENCE,WORD_POS_IN_PHRASE,WORD_POS_IN_SENTENCE,TONE,WORD_TONE_STRUCTURE,PREV_WORD_TONE,NEXT_WORD_TONE,PREV_LARYNGEAL_CLASS,NEXT_LARYNGEAL_CLASS,VOWEL_HEIGHT,VOWEL_FRONTNESS,SYLL_STRUCTURE,TIME_POINT,F0,F0_TIME,NORM_TIME,NORM_TIME_STANDARD,LOG_F0,RELATIVE_WORD_POSITION_IN_PHRASE,RELATIVE_WORD_POSITION_IN_SENTENCE,RELATIVE_TIME_POINT_IN_PHRASE,RELATIVE_TIME_POINT_IN_SENTENCE,AR.start
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,3,133.28323734134696,194.73913277777777,0.3888888888888333,0.375,4.892476467899553,0.3408322182222939,1,0.8423633781398502,0.8423633781398502,FALSE
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,4,136.24670035240138,194.751745,0.5000000000000001,0.5,4.9144672156530484,0.3408322182222939,1,0.8543671301715919,0.8543671301715919,FALSE
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,5,138.86962711055833,194.76435722222223,0.6111111111111668,0.625,4.93353555853852,0.3408322182222939,1,0.8663708822033336,0.8663708822033336,FALSE
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,6,141.35224259668465,194.7769694444445,0.722222222222584,0.75,4.951254949572177,0.3408322182222939,1,0.8783746342351023,0.8783746342351023,FALSE
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,7,143.98043358987888,194.78958166666663,0.8333333333329996,0.875,4.969677412495706,0.3408322182222939,1,0.8903783862667628,0.8903783862667628,FALSE
1067,i,194.69499,194.8085,-0.009412900496041043,2,2,10,10,h,0.033140000000003,n,0.0962600000000009,cvc,194.66185,194.90476,0.2429100000000232,1,5,5,3,cvv:c,0.3693600000000003,NA,1.090929999999986,hin,cvc,194.66185,194.90476,0.2429100000000232,3,3,3,1,sho:w,0.3693600000000003,PAU,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,-0.3931905778520873,-0.3641732547136367,-0.2252840019392103,-0.0487658101395068,0.1074683951958879,0.2553449824555468,0.4118927510939167,0.5072612581556459,O,F,F,F,F,H,H,L,PAU,glottalic,voiced,high,back,cvc,8,145.58152093512888,194.8021938888889,0.9444444444444168,1,4.980736211053651,0.3408322182222939,1,0.9023821382985315,0.9023821382985315,FALSE
1064,oo:,194.45398,194.55982,-0.017082900496059747,2,2,7,7,sh,0.1614900000000148,w,0.1020299999999849,cvv:c,194.29249,194.66185,0.3693600000000003,1,4,4,3,cv,0.2012699999999938,cvc,0.2429100000000232,sho:w,cvv:c,194.29249,194.66185,0.3693600000000003,2,2,3,1,?a:mi-thi,0.4384199999999794,hin,0.2429100000000232,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,0.2210686543889969,-0.2476518678661921,-0.6039211996718913,-0.858559764243556,-1.0352283240773674,-1.1185491867145867,-1.0994359159471838,-1.0261792443542272,O,M,M,M,M,L,L,L,H,voiceless,voiced,mid,back,cvc,1,140.7767969197017,194.47162000000003,0.1666666666669352,0.125,4.947175635539428,0.007498884888960555,0.6666666666666666,0.5877566170802243,0.5877566170802243,TRUE
1064,oo:,194.45398,194.55982,-0.017082900496059747,2,2,7,7,sh,0.1614900000000148,w,0.1020299999999849,cvv:c,194.29249,194.66185,0.3693600000000003,1,4,4,3,cv,0.2012699999999938,cvc,0.2429100000000232,sho:w,cvv:c,194.29249,194.66185,0.3693600000000003,2,2,3,1,?a:mi-thi,0.4384199999999794,hin,0.2429100000000232,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,0.2210686543889969,-0.2476518678661921,-0.6039211996718913,-0.858559764243556,-1.0352283240773674,-1.1185491867145867,-1.0994359159471838,-1.0261792443542272,O,M,M,M,M,L,L,L,H,voiceless,voiced,mid,back,cvc,2,132.90771602745286,194.48338,0.2777777777778673,0.25,4.8896550229311595,0.007498884888960555,0.6666666666666666,0.5989492619136015,0.5989492619136015,FALSE
1064,oo:,194.45398,194.55982,-0.017082900496059747,2,2,7,7,sh,0.1614900000000148,w,0.1020299999999849,cvv:c,194.29249,194.66185,0.3693600000000003,1,4,4,3,cv,0.2012699999999938,cvc,0.2429100000000232,sho:w,cvv:c,194.29249,194.66185,0.3693600000000003,2,2,3,1,?a:mi-thi,0.4384199999999794,hin,0.2429100000000232,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,0.2210686543889969,-0.2476518678661921,-0.6039211996718913,-0.858559764243556,-1.0352283240773674,-1.1185491867145867,-1.0994359159471838,-1.0261792443542272,O,M,M,M,M,L,L,L,H,voiceless,voiced,mid,back,cvc,3,126.92651388610489,194.49514,0.38888888888879936,0.375,4.843608288169102,0.007498884888960555,0.6666666666666666,0.6101419067469788,0.6101419067469788,FALSE
1064,oo:,194.45398,194.55982,-0.017082900496059747,2,2,7,7,sh,0.1614900000000148,w,0.1020299999999849,cvv:c,194.29249,194.66185,0.3693600000000003,1,4,4,3,cv,0.2012699999999938,cvc,0.2429100000000232,sho:w,cvv:c,194.29249,194.66185,0.3693600000000003,2,2,3,1,?a:mi-thi,0.4384199999999794,hin,0.2429100000000232,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,1,1170,5,3,1,NA,0.9535000000000196,NA,1.090929999999986,?a:mi-the sho:w hin,193.85407,194.90476,1.050690000000003,11,5,3,1,"Interval(192.90057, 193.85407, None)",0.9535000000000196,NA,1.090929999999986,EC,VIH23-7-bearwoman_EC,NA,0.2210686543889969,-0.2476518678661921,-0.6039211996718913,-0.858559764243556,-1.0352283240773674,-1.1185491867145867,-1.0994359159471838,-1.0261792443542272,O,M,M,M,M,L,L,L,H,voiceless,voiced,mid,back,cvc,4,122.65153259606092,194.50690000000003,0.5000000000002686,0.5,4.809347266313838,0.007498884888960555,0.6666666666666666,0.6213345515804101,0.6213345515804101,FALSE
